age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
46,374.0,1595.0,584.0,0,56.6,24,0,0
54,558.0,1809.0,719.0,2,35.2,17,0,0
57,552.0,1584.0,633.0,0,35.7,2,1,0
52,625.0,1163.0,627.0,0,27.8,2,1,0
35,560.0,1921.0,612.0,0,37.0,20,0,0
22,644.0,2331.0,726.0,0,18.7,18,1,0
37,428.0,1933.0,563.0,1,17.1,11,1,0
24,281.0,2286.0,569.0,1,30.6,23,0,0
56,270.0,1440.0,639.0,0,36.7,13,1,0
27,534.0,1583.0,641.0,0,30.1,25,0,0
46,386.0,1356.0,724.0,0,30.2,22,1,0
34,394.0,2054.0,674.0,0,20.9,12,1,0
55,320.0,1767.0,674.0,2,42.3,15,0,0
29,333.0,1751.0,567.0,1,28.9,16,1,0
42,422.0,2181.0,664.0,0,52.6,21,1,0
55,264.0,1701.0,511.0,3,35.3,17,0,0
25,408.0,2353.0,697.0,4,25.5,12,1,0
46,546.0,1999.0,727.0,2,12.9,23,1,0
36,145.0,1746.0,625.0,1,23.7,25,1,0
25,210.0,1248.0,706.0,3,35.4,12,1,0
33,454.0,2179.0,649.0,1,12.2,7,0,0
53,530.0,2019.0,766.0,2,28.1,6,1,0
53,326.0,2039.0,696.0,1,30.7,7,0,0
49,160.0,2052.0,607.0,1,28.6,16,1,0
34,538.0,1678.0,762.0,0,30.2,23,0,0
52,291.0,1836.0,738.0,0,31.3,0,1,0
35,340.0,1707.0,651.0,3,28.1,2,0,0
41,415.0,2425.0,715.0,3,50.7,3,0,0
39,307.0,1784.0,714.0,0,29.8,18,1,0
50,284.0,1640.0,650.0,2,9.7,1,1,0
27,286.0,2454.0,685.0,1,19.6,10,1,0
53,584.0,2408.0,697.0,2,42.0,10,0,0
50,508.0,1999.0,633.0,1,40.5,18,0,0
23,443.0,1845.0,774.0,0,30.7,24,0,0
44,139.0,1741.0,542.0,0,21.9,1,0,0
40,444.0,1882.0,727.0,0,43.1,4,1,0
52,438.0,1533.0,595.0,0,20.1,18,1,0
26,239.0,2103.0,663.0,1,39.7,8,0,0
40,408.0,2594.0,568.0,1,31.7,6,1,0
55,496.0,2136.0,588.0,0,41.0,25,1,0
31,443.0,1437.0,674.0,3,30.9,11,0,0
46,305.0,2091.0,685.0,2,50.6,18,1,0
23,381.0,1982.0,754.0,1,17.6,17,1,0
32,460.0,2087.0,652.0,1,41.8,17,0,0
52,387.0,1556.0,723.0,1,32.5,20,1,0
36,518.0,1901.0,679.0,4,29.0,8,1,0
30,424.0,2271.0,720.0,2,48.6,1,1,0
44,463.0,1451.0,604.0,1,25.8,1,0,0
40,470.0,1711.0,686.0,2,38.3,14,1,0
30,263.0,1779.0,706.0,1,37.2,23,1,0
56,385.0,2319.0,645.0,1,23.7,15,0,0
42,343.0,2382.0,707.0,1,44.3,13,1,1
30,495.0,1096.0,713.0,2,56.2,18,1,0
49,431.0,2319.0,644.0,3,52.2,14,1,0
28,359.0,2395.0,734.0,0,40.0,2,1,0
37,239.0,2368.0,519.0,0,33.7,5,0,0
37,204.0,1678.0,546.0,1,44.2,5,0,0
54,414.0,1803.0,608.0,3,45.7,21,1,0
25,301.0,1242.0,700.0,0,36.9,20,0,0
25,453.0,1020.0,627.0,1,12.1,19,0,0
60,199.0,1748.0,586.0,1,20.4,8,1,0
38,555.0,1932.0,674.0,4,40.6,10,1,1
58,453.0,1974.0,687.0,0,39.2,3,0,0
60,391.0,2245.0,635.0,0,31.4,13,1,0
50,565.0,3186.0,597.0,0,38.7,12,0,0
57,484.0,1734.0,680.0,2,21.4,14,0,0
59,328.0,1457.0,736.0,5,34.2,16,1,0
60,389.0,2129.0,595.0,2,32.6,7,1,0
58,164.0,1993.0,791.0,0,16.4,10,1,0
56,497.0,1659.0,640.0,1,36.9,23,1,0
28,347.0,2283.0,635.0,2,20.7,10,1,0
48,163.0,1559.0,689.0,0,44.8,15,0,0
49,250.0,1846.0,687.0,1,39.3,2,1,0
43,476.0,1870.0,524.0,0,29.3,24,0,0
35,558.0,1502.0,672.0,1,25.8,22,1,0
28,382.0,1182.0,720.0,1,22.1,14,0,0
58,272.0,1992.0,752.0,3,31.2,12,0,0
43,224.0,2475.0,672.0,1,43.7,6,0,0
26,536.0,2304.0,655.0,1,32.6,4,1,0
23,429.0,2332.0,731.0,1,34.3,11,1,0
48,344.0,1564.0,805.0,1,24.9,2,1,0
42,317.0,1990.0,687.0,0,30.9,25,1,0
59,454.0,1302.0,667.0,4,33.7,11,0,0
36,451.0,1971.0,768.0,1,37.2,4,0,0
42,281.0,2483.0,601.0,0,34.2,18,0,0
31,254.0,2496.0,684.0,0,40.5,18,0,0
44,260.0,2753.0,849.0,1,42.5,0,0,0
60,328.0,2315.0,712.0,1,51.3,19,0,0
26,304.0,2100.0,734.0,0,38.2,24,1,0
22,558.0,2267.0,657.0,1,40.2,11,1,0
34,325.0,2186.0,721.0,2,30.8,21,0,0
42,243.0,1561.0,765.0,2,51.4,21,0,0
47,249.0,1264.0,574.0,2,31.3,5,1,0
42,360.0,2271.0,673.0,0,42.0,20,1,0
39,180.0,2779.0,704.0,1,31.1,17,1,0
58,373.0,2288.0,676.0,1,34.6,20,1,0
53,233.0,1107.0,646.0,1,36.2,15,1,0
57,507.0,1682.0,778.0,0,16.5,10,0,0
38,393.0,1817.0,694.0,1,38.0,9,1,0
56,613.0,1120.0,631.0,4,35.2,2,1,0
32,355.0,1322.0,749.0,0,29.3,25,1,0
42,120.0,1884.0,777.0,2,26.0,17,0,0
47,540.0,2010.0,760.0,0,29.6,11,1,0
25,435.0,1486.0,651.0,1,25.4,13,1,0
55,452.0,1302.0,654.0,0,31.0,3,1,0
39,270.0,2401.0,607.0,1,29.3,9,1,0
56,375.0,1739.0,698.0,0,32.5,24,1,0
50,401.0,1799.0,757.0,2,43.6,6,0,0
50,354.0,1670.0,719.0,1,26.9,15,1,0
59,189.0,1576.0,803.0,1,30.2,25,0,0
42,685.0,2447.0,544.0,0,37.2,8,0,0
34,472.0,1530.0,690.0,3,26.2,2,0,0
38,426.0,1975.0,738.0,1,43.6,1,0,0
30,525.0,1904.0,637.0,3,26.4,24,0,0
22,451.0,1082.0,601.0,2,37.3,5,0,0
23,306.0,2001.0,595.0,3,46.6,9,1,1
50,517.0,1252.0,687.0,0,26.2,3,0,0
54,474.0,2167.0,594.0,2,28.0,3,1,0
31,310.0,1402.0,783.0,1,31.5,9,1,0
42,467.0,2119.0,716.0,4,36.2,9,1,0
49,354.0,1720.0,666.0,1,34.7,12,0,0
32,403.0,1617.0,674.0,0,35.8,5,0,0
55,446.0,1988.0,756.0,0,41.1,6,0,0
29,531.0,1282.0,774.0,1,34.1,25,1,0
43,309.0,1871.0,615.0,3,21.3,4,1,0
29,420.0,2229.0,629.0,5,48.7,14,1,0
36,602.0,2338.0,655.0,2,40.3,7,0,0
38,361.0,1706.0,636.0,1,23.3,9,1,0
44,402.0,1767.0,554.0,2,34.2,11,1,0
45,602.0,1273.0,623.0,3,43.9,16,0,0
40,450.0,1585.0,631.0,4,26.9,15,0,0
26,218.0,1245.0,596.0,2,45.2,0,0,0
53,292.0,2085.0,711.0,1,26.3,3,1,0
22,456.0,2254.0,671.0,0,40.3,7,0,0
44,427.0,1709.0,723.0,1,10.4,23,0,0
58,398.0,1456.0,611.0,3,45.4,5,0,0
29,618.0,2029.0,724.0,4,17.1,20,0,0
34,312.0,1535.0,690.0,1,47.9,9,0,0
29,372.0,2182.0,642.0,2,24.3,25,1,0
44,164.0,2713.0,792.0,0,54.8,17,1,0
22,508.0,1529.0,688.0,0,37.0,12,0,0
45,292.0,1588.0,643.0,1,46.2,4,0,0
56,496.0,1287.0,700.0,2,34.1,11,1,0
45,485.0,1961.0,614.0,1,20.8,20,0,0
38,638.0,1933.0,668.0,2,26.6,17,1,0
26,451.0,1786.0,822.0,0,40.7,7,1,0
41,341.0,1907.0,556.0,0,65.0,13,1,0
42,430.0,1462.0,643.0,3,50.4,14,1,0
52,296.0,1201.0,670.0,2,36.9,25,0,0
57,415.0,1581.0,654.0,1,45.4,4,0,0
32,358.0,1095.0,645.0,2,38.2,4,0,0
36,372.0,1528.0,799.0,0,33.7,16,0,0
40,281.0,2030.0,641.0,4,36.6,12,1,0
28,413.0,1925.0,708.0,2,30.3,16,1,0
49,471.0,1155.0,637.0,0,36.7,10,0,0
26,198.0,2341.0,708.0,2,39.6,0,0,0
26,304.0,1818.0,745.0,3,35.3,23,1,0
51,398.0,1354.0,675.0,1,31.2,12,0,0
53,122.0,1747.0,640.0,3,30.7,25,0,0
29,571.0,1655.0,671.0,2,33.2,17,1,0
31,302.0,1536.0,717.0,0,37.1,23,1,0
59,277.0,2241.0,741.0,0,31.1,5,1,0
53,357.0,1435.0,698.0,2,41.2,12,1,0
49,395.0,1978.0,674.0,0,19.6,20,0,0
38,297.0,1337.0,770.0,1,38.1,21,0,0
52,488.0,1885.0,636.0,1,45.7,19,0,0
29,424.0,2011.0,651.0,2,53.7,10,0,0
46,288.0,2012.0,806.0,0,35.2,18,0,0
30,323.0,1934.0,673.0,3,42.5,19,1,0
23,213.0,1800.0,726.0,3,38.1,8,0,0
36,242.0,1453.0,618.0,1,46.1,12,0,0
24,423.0,1458.0,750.0,2,33.5,14,0,0
57,289.0,2026.0,599.0,3,40.9,23,1,0
25,578.0,1370.0,594.0,2,14.3,10,1,0
35,388.0,1274.0,742.0,1,45.8,23,1,0
46,231.0,2501.0,655.0,0,37.2,15,0,0
31,254.0,1791.0,663.0,2,29.0,16,1,0
42,496.0,2167.0,710.0,0,38.7,4,1,0
57,372.0,2267.0,660.0,0,50.1,21,0,0
33,489.0,1921.0,607.0,2,26.3,13,1,0
48,340.0,1742.0,640.0,2,27.0,14,1,0
23,318.0,1749.0,612.0,1,19.6,8,0,0
34,503.0,2575.0,761.0,2,27.0,13,1,0
53,286.0,1665.0,764.0,1,26.4,9,1,0
52,434.0,1974.0,621.0,1,34.0,25,1,0
37,357.0,2184.0,710.0,2,36.4,21,1,0
53,477.0,2005.0,661.0,4,21.9,12,1,0
53,580.0,2355.0,782.0,0,39.1,16,0,0
55,337.0,1738.0,846.0,0,38.5,0,1,0
32,320.0,2183.0,731.0,1,38.2,13,1,0
31,453.0,1146.0,644.0,1,27.2,11,1,0
36,261.0,2466.0,599.0,1,55.2,6,1,0
38,558.0,2372.0,697.0,1,42.3,2,0,0
39,539.0,1772.0,669.0,2,22.6,22,1,0
30,270.0,2084.0,579.0,4,20.0,20,1,0
46,206.0,2274.0,686.0,1,27.9,0,1,0
35,252.0,1464.0,828.0,1,36.9,23,1,0
46,254.0,1839.0,736.0,1,50.4,12,1,0
43,468.0,1352.0,599.0,0,29.2,24,0,0
51,550.0,2378.0,679.0,3,20.5,21,1,0
41,467.0,2246.0,706.0,1,38.9,1,1,0
42,354.0,1782.0,714.0,1,31.3,8,1,0
53,418.0,1733.0,565.0,4,37.1,17,1,0
42,284.0,1837.0,672.0,2,34.3,21,1,0
56,501.0,1523.0,698.0,0,33.3,25,1,0
53,428.0,1827.0,667.0,2,46.2,3,0,0
51,465.0,1464.0,545.0,0,41.9,15,0,0
60,300.0,2277.0,669.0,0,38.1,5,1,0
33,361.0,2378.0,735.0,1,14.4,19,1,0
39,460.0,2297.0,640.0,0,33.5,2,1,0
42,539.0,1398.0,647.0,0,44.6,10,0,0
34,313.0,1812.0,778.0,0,26.2,23,0,0
42,466.0,2146.0,666.0,2,33.7,4,1,0
29,302.0,2223.0,688.0,0,35.4,0,1,0
28,613.0,1128.0,549.0,2,38.2,7,0,0
44,334.0,2211.0,606.0,0,31.9,18,1,0
53,451.0,1378.0,833.0,3,40.1,3,1,0
32,398.0,1835.0,796.0,4,39.8,8,0,0
43,667.0,2428.0,713.0,1,26.8,2,1,0
43,405.0,2371.0,520.0,3,28.1,4,1,0
46,323.0,2457.0,587.0,0,37.7,15,0,0
43,450.0,1452.0,585.0,0,50.6,7,0,0
49,448.0,1556.0,584.0,0,46.0,5,0,0
50,363.0,1664.0,653.0,2,30.3,2,1,0
34,260.0,1838.0,735.0,3,27.9,15,0,0
39,322.0,1991.0,636.0,0,32.2,7,0,0
23,477.0,2436.0,658.0,0,51.3,12,1,0
50,188.0,1510.0,658.0,2,35.8,4,1,0
42,353.0,1636.0,743.0,5,37.8,5,0,0
36,489.0,2498.0,743.0,0,27.7,2,1,0
48,370.0,1413.0,691.0,1,36.2,7,1,0
52,619.0,2205.0,769.0,1,20.8,3,1,0
36,188.0,1863.0,653.0,1,22.1,24,1,0
44,274.0,2063.0,802.0,2,36.8,20,0,0
45,125.0,1559.0,638.0,0,38.3,16,1,0
34,599.0,2197.0,542.0,0,31.8,24,1,0
43,276.0,1625.0,592.0,0,39.2,7,0,0
58,161.0,1304.0,585.0,1,23.1,20,0,0
54,313.0,2102.0,628.0,1,32.5,18,0,0
24,227.0,849.0,759.0,0,29.6,13,1,0
40,313.0,1661.0,649.0,2,35.1,8,1,0
44,385.0,2022.0,585.0,1,33.0,11,0,0
50,469.0,2218.0,578.0,1,58.6,12,1,0
51,361.0,2415.0,676.0,0,26.5,22,1,0
60,383.0,2647.0,787.0,2,36.0,7,0,0
46,316.0,2518.0,695.0,1,63.9,2,1,0
58,214.0,1980.0,746.0,2,42.1,21,1,0
29,177.0,2373.0,708.0,2,35.6,14,0,0
37,340.0,1974.0,573.0,3,44.2,19,1,0
29,389.0,2188.0,722.0,1,42.3,18,1,0
22,332.0,1648.0,600.0,1,25.0,3,1,0
26,181.0,2094.0,651.0,1,20.5,1,1,0
24,402.0,1701.0,629.0,3,37.0,4,0,0
22,559.0,1827.0,673.0,1,31.2,23,0,0
25,367.0,2095.0,663.0,3,58.7,20,1,0
56,316.0,2778.0,653.0,1,47.2,1,1,0
53,373.0,2066.0,661.0,1,47.2,6,1,0
55,259.0,1895.0,699.0,1,12.3,23,0,0
46,251.0,1551.0,661.0,0,30.1,10,0,0
31,430.0,2276.0,668.0,0,35.9,11,1,0
42,489.0,1759.0,819.0,2,28.6,3,0,0
60,364.0,2057.0,753.0,1,29.7,2,1,0
48,163.0,2195.0,645.0,1,33.4,7,1,0
48,419.0,2431.0,687.0,4,37.2,25,1,0
23,607.0,2254.0,682.0,3,63.1,17,0,0
34,353.0,1386.0,686.0,3,29.3,22,1,0
30,360.0,1179.0,679.0,2,44.5,25,0,0
57,284.0,2195.0,686.0,0,50.6,23,1,0
43,433.0,1936.0,662.0,1,26.0,4,0,0
47,306.0,2064.0,637.0,2,56.1,15,1,0
33,492.0,2622.0,653.0,1,38.4,22,1,0
38,308.0,1641.0,558.0,1,11.0,11,1,0
35,418.0,2442.0,729.0,0,48.2,8,0,0
35,375.0,1645.0,714.0,3,19.8,7,0,0
55,551.0,2557.0,821.0,3,50.6,4,1,0
41,425.0,2215.0,596.0,1,45.7,19,1,0
32,533.0,1267.0,652.0,1,25.6,18,0,0
37,392.0,1725.0,762.0,2,32.1,14,1,0
52,361.0,2705.0,705.0,2,42.8,21,0,0
27,376.0,2652.0,794.0,1,30.5,19,0,0
40,295.0,2154.0,783.0,3,53.4,10,0,0
58,438.0,2049.0,510.0,0,45.1,19,0,0
25,304.0,2001.0,698.0,1,21.1,12,0,0
25,392.0,2084.0,698.0,0,34.2,22,1,0
41,474.0,1841.0,678.0,2,41.2,25,1,0
31,554.0,2409.0,650.0,1,28.2,12,1,0
45,398.0,2143.0,789.0,0,46.9,20,0,0
56,475.0,1495.0,678.0,2,42.1,16,0,0
47,462.0,2175.0,460.0,1,43.2,20,1,0
58,338.0,1969.0,649.0,1,32.8,15,1,0
59,612.0,1769.0,825.0,2,25.8,21,1,0
42,317.0,2697.0,602.0,0,48.2,16,0,0
60,390.0,1944.0,765.0,0,53.6,18,1,0
42,540.0,1078.0,753.0,2,46.3,21,0,0
31,537.0,1799.0,662.0,2,44.9,13,1,0
59,382.0,2317.0,693.0,1,36.6,22,0,0
25,489.0,1511.0,675.0,1,28.9,6,1,0
41,355.0,2303.0,643.0,0,43.4,22,1,0
38,326.0,1481.0,633.0,2,29.7,8,0,0
28,247.0,2461.0,779.0,0,46.0,1,0,0
25,460.0,1660.0,668.0,1,38.7,18,0,0
50,471.0,1752.0,626.0,0,21.2,22,0,0
35,318.0,1721.0,718.0,2,36.6,5,1,0
24,409.0,2151.0,710.0,4,23.6,0,0,0
45,672.0,2675.0,576.0,0,22.1,25,0,0
58,506.0,1906.0,635.0,1,13.8,6,1,0
37,281.0,1895.0,561.0,2,22.5,15,1,0
25,490.0,1659.0,859.0,4,24.1,1,0,0
45,281.0,1217.0,655.0,0,48.7,3,0,0
55,120.0,1701.0,633.0,0,41.7,22,0,0
51,378.0,1371.0,645.0,0,56.0,19,1,0
39,552.0,1107.0,627.0,0,34.1,21,0,0
40,534.0,1868.0,667.0,4,23.1,13,1,1
52,421.0,1672.0,766.0,0,35.9,10,1,0
40,320.0,2478.0,687.0,1,31.8,8,0,0
40,434.0,1541.0,583.0,1,40.2,4,0,0
43,350.0,2182.0,600.0,3,21.8,2,1,0
45,323.0,2173.0,692.0,1,36.5,21,1,0
33,497.0,2462.0,622.0,0,49.5,19,1,0
51,322.0,1823.0,667.0,3,49.6,24,1,0
59,504.0,2454.0,865.0,1,47.9,1,1,0
52,315.0,2136.0,610.0,0,41.5,9,1,0
57,606.0,2378.0,579.0,0,45.4,20,1,0
40,200.0,2906.0,628.0,0,35.6,24,0,0
57,275.0,1848.0,554.0,1,40.2,9,1,0
51,363.0,1972.0,770.0,2,34.7,6,1,0
54,162.0,1748.0,599.0,1,30.5,14,0,0
39,120.0,2548.0,612.0,1,38.6,4,0,0
49,163.0,2994.0,587.0,1,53.0,7,1,0
32,348.0,2208.0,562.0,2,38.8,17,1,0
54,351.0,1224.0,676.0,1,40.8,19,0,0
38,417.0,1529.0,627.0,1,43.8,5,1,0
27,358.0,2387.0,554.0,1,39.2,22,0,0
25,413.0,1419.0,654.0,2,33.8,10,1,1
41,330.0,1648.0,706.0,1,43.8,7,0,0
48,459.0,1633.0,649.0,2,28.7,3,0,0
36,445.0,1868.0,722.0,3,47.8,24,1,0
27,344.0,2008.0,799.0,1,48.6,6,1,0
35,439.0,1106.0,737.0,1,35.5,1,0,0
32,359.0,1258.0,695.0,1,29.4,14,1,0
60,213.0,1268.0,737.0,0,57.3,8,1,0
30,479.0,1319.0,836.0,0,29.0,22,1,0
47,280.0,1907.0,579.0,1,33.1,20,1,0
37,478.0,1982.0,724.0,0,15.9,18,0,0
26,416.0,2326.0,610.0,0,49.8,24,1,0
31,371.0,2133.0,697.0,2,21.6,22,0,0
24,174.0,1655.0,587.0,1,40.9,18,0,0
34,549.0,1997.0,733.0,1,39.0,4,0,0
51,340.0,2343.0,700.0,1,35.2,18,0,0
27,450.0,1804.0,785.0,0,30.6,2,0,0
38,367.0,1770.0,661.0,0,40.4,11,0,0
40,350.0,1503.0,659.0,1,53.4,6,1,0
56,401.0,1562.0,659.0,1,33.5,24,1,0
47,383.0,2188.0,852.0,2,19.4,4,1,0
26,351.0,1898.0,724.0,1,17.9,11,1,0
50,374.0,2723.0,774.0,0,34.1,3,1,0
58,427.0,1616.0,731.0,2,31.4,19,0,0
41,435.0,2220.0,742.0,3,34.3,18,1,0
42,385.0,2062.0,577.0,1,38.9,12,1,0
31,448.0,1862.0,641.0,0,31.2,14,1,0
26,333.0,1717.0,637.0,1,63.6,23,0,0
57,625.0,2152.0,684.0,0,39.8,9,1,0
27,543.0,2128.0,673.0,3,45.0,0,0,0
47,464.0,1985.0,567.0,0,34.4,2,1,0
25,166.0,2079.0,683.0,2,34.5,17,0,0
60,447.0,1915.0,539.0,2,30.1,15,1,0
60,343.0,1211.0,734.0,1,36.8,11,1,0
56,272.0,1935.0,687.0,0,20.8,15,0,0
22,340.0,1787.0,767.0,7,19.9,10,1,0
45,285.0,2717.0,695.0,0,29.8,10,1,0
57,436.0,2166.0,648.0,0,26.5,22,0,0
27,558.0,1985.0,570.0,2,29.8,21,0,0
52,471.0,2094.0,652.0,1,32.6,13,0,0
41,684.0,1470.0,625.0,0,33.1,16,0,0
45,209.0,1644.0,706.0,1,44.1,18,0,1
46,324.0,1759.0,651.0,0,43.7,10,1,0
57,276.0,2063.0,722.0,1,35.7,3,0,0
42,515.0,1717.0,775.0,0,55.9,9,0,0
51,356.0,1689.0,581.0,1,31.3,22,1,0
45,401.0,1451.0,680.0,0,44.3,18,0,0
51,450.0,1911.0,677.0,1,41.1,3,1,0
43,220.0,1970.0,702.0,0,33.8,10,1,0
49,312.0,2080.0,728.0,2,34.7,6,1,0
28,490.0,1608.0,791.0,2,31.6,19,1,0
56,320.0,2056.0,602.0,2,43.6,8,0,0
49,191.0,1463.0,570.0,1,48.5,21,1,0
35,281.0,1808.0,693.0,2,36.4,1,1,0
31,349.0,2027.0,711.0,3,17.3,0,1,0
37,398.0,1791.0,730.0,0,41.5,7,1,0
37,372.0,1244.0,627.0,1,34.2,18,1,0
52,312.0,1294.0,570.0,2,25.4,22,0,0
46,483.0,1993.0,765.0,1,36.8,15,1,0
34,366.0,2143.0,716.0,0,32.5,13,1,0
27,403.0,2043.0,653.0,1,25.0,3,0,0
30,318.0,2154.0,530.0,0,33.8,18,0,0
57,546.0,1782.0,633.0,2,50.1,24,1,0
41,337.0,2210.0,729.0,0,37.4,21,0,0
39,388.0,2041.0,710.0,3,36.3,21,0,0
42,494.0,1631.0,584.0,0,40.5,5,1,0
25,411.0,2116.0,723.0,2,38.4,14,0,1
54,408.0,2024.0,674.0,2,33.2,12,1,0
48,163.0,2602.0,769.0,1,38.0,18,1,0
28,455.0,2479.0,631.0,1,36.8,21,1,0
27,386.0,1861.0,637.0,2,14.5,3,0,0
36,440.0,1725.0,688.0,2,41.3,1,0,0
39,400.0,2555.0,651.0,0,36.4,2,1,0
53,318.0,2132.0,619.0,1,41.4,13,1,0
32,478.0,1827.0,809.0,1,35.8,3,1,0
41,402.0,1065.0,779.0,1,32.5,15,1,0
45,238.0,1583.0,613.0,3,26.5,10,0,0
36,524.0,1553.0,695.0,0,37.6,12,0,0
28,223.0,1839.0,573.0,0,37.6,0,1,0
42,479.0,2160.0,799.0,1,49.5,12,1,0
47,544.0,2224.0,733.0,1,31.2,14,0,0
35,258.0,2530.0,750.0,3,46.8,6,0,0
58,366.0,2291.0,662.0,1,43.9,4,1,0
42,356.0,1354.0,762.0,3,28.3,24,1,0
39,361.0,2333.0,762.0,3,22.2,5,1,0
26,581.0,2628.0,668.0,2,46.1,23,0,0
24,260.0,2607.0,600.0,3,40.6,8,1,0
44,346.0,1391.0,710.0,0,44.2,5,1,0
47,545.0,1820.0,671.0,0,37.5,22,1,0
58,344.0,2304.0,810.0,0,25.8,5,1,0
45,277.0,1413.0,684.0,1,37.8,21,0,0
40,409.0,1176.0,687.0,1,42.5,1,1,0
46,469.0,2032.0,736.0,1,13.7,20,1,0
42,337.0,1616.0,680.0,1,40.8,5,1,0
33,441.0,1215.0,729.0,1,44.3,9,1,0
54,229.0,2416.0,642.0,0,45.3,4,1,0
25,235.0,1969.0,602.0,1,40.6,19,0,0
28,332.0,1681.0,616.0,3,31.8,11,1,0
43,445.0,1495.0,656.0,1,35.3,5,1,0
54,464.0,1973.0,688.0,1,21.2,5,0,0
38,250.0,2116.0,715.0,1,46.5,7,0,0
45,460.0,2037.0,712.0,0,43.9,23,1,0
55,398.0,1262.0,681.0,2,32.7,25,1,0
49,283.0,2100.0,605.0,0,42.0,16,0,0
60,233.0,2192.0,729.0,1,42.2,17,1,0
43,405.0,1756.0,575.0,1,25.0,10,0,0
38,522.0,2337.0,598.0,2,56.4,0,0,0
55,384.0,1542.0,683.0,1,27.6,25,1,0
27,277.0,2442.0,736.0,0,14.8,6,1,0
27,175.0,1956.0,724.0,1,40.0,7,1,0
55,548.0,1692.0,673.0,2,39.4,2,0,0
22,495.0,1766.0,711.0,0,32.1,18,0,0
31,413.0,2320.0,605.0,1,38.1,15,1,0
42,543.0,2000.0,641.0,1,28.2,22,1,0
26,405.0,2171.0,642.0,1,18.9,7,0,0
23,322.0,2351.0,612.0,1,45.8,5,0,0
43,441.0,1679.0,655.0,0,39.1,23,0,0
23,289.0,1953.0,665.0,0,32.3,1,1,0
31,270.0,1806.0,648.0,2,53.5,22,1,0
55,465.0,2327.0,662.0,4,33.1,11,1,0
37,474.0,1739.0,480.0,0,41.9,20,0,0
60,240.0,1920.0,707.0,3,26.2,5,1,0
43,244.0,2864.0,652.0,2,13.9,13,0,0
33,331.0,2440.0,652.0,1,42.1,6,1,0
45,302.0,1465.0,583.0,4,41.8,8,1,0
59,432.0,2279.0,789.0,0,55.1,6,0,0
31,385.0,2189.0,792.0,3,24.8,14,0,0
56,508.0,1438.0,563.0,2,19.2,11,1,0
53,415.0,1854.0,664.0,0,29.9,16,1,0
28,309.0,1502.0,745.0,4,41.5,14,0,0
42,172.0,895.0,655.0,1,14.1,14,0,0
41,400.0,1839.0,638.0,1,36.8,20,0,0
47,192.0,1687.0,633.0,2,31.4,13,1,0
25,308.0,1438.0,702.0,0,32.0,10,1,0
43,301.0,1896.0,863.0,2,27.2,10,0,0
36,324.0,1009.0,738.0,1,47.1,19,0,0
42,235.0,1917.0,602.0,1,20.1,12,0,0
36,300.0,1906.0,636.0,2,45.5,12,0,0
43,506.0,2185.0,661.0,1,40.8,7,1,0
49,506.0,1227.0,620.0,0,31.2,6,1,0
35,549.0,2799.0,607.0,1,51.4,19,0,0
48,381.0,2637.0,732.0,2,17.1,12,1,0
49,410.0,1575.0,645.0,3,46.0,10,0,0
47,508.0,2513.0,706.0,0,25.0,18,1,0
23,218.0,2260.0,805.0,1,31.4,5,1,0
46,469.0,1715.0,643.0,1,39.1,7,1,0
24,523.0,1645.0,699.0,1,46.5,18,1,0
29,282.0,1677.0,608.0,1,26.4,4,0,0
54,532.0,3087.0,709.0,3,41.7,9,1,0
56,606.0,2471.0,771.0,0,31.6,0,1,0
27,466.0,1815.0,767.0,1,27.5,25,0,0
60,445.0,1851.0,683.0,2,19.6,11,1,0
44,257.0,2256.0,644.0,1,32.2,25,0,0
46,498.0,2238.0,697.0,0,23.2,23,1,0
40,267.0,1498.0,684.0,1,23.8,6,1,0
26,421.0,2025.0,712.0,1,31.1,7,1,0
32,432.0,1668.0,636.0,2,33.6,17,0,0
33,120.0,1964.0,652.0,2,30.5,6,0,0
31,425.0,1880.0,665.0,0,36.7,13,0,0
29,668.0,2327.0,727.0,0,52.9,19,1,0
45,150.0,1787.0,736.0,1,29.3,17,0,0
49,374.0,1950.0,650.0,1,27.1,24,1,0
57,166.0,1111.0,599.0,0,26.6,20,0,0
58,282.0,2036.0,705.0,1,8.1,22,0,0
42,168.0,1573.0,731.0,1,29.7,3,1,0
29,398.0,1263.0,671.0,1,53.8,9,1,0
30,467.0,2374.0,630.0,1,36.7,10,1,0
36,425.0,1882.0,647.0,3,32.0,10,0,0
39,278.0,1028.0,795.0,1,41.3,19,0,0
41,313.0,1571.0,696.0,1,31.7,18,0,0
27,410.0,1902.0,751.0,0,48.4,0,0,0
33,281.0,1915.0,624.0,2,34.7,1,0,0
23,234.0,1690.0,765.0,1,50.0,8,1,0
28,354.0,500.0,743.0,0,38.6,16,0,0
37,276.0,1668.0,673.0,0,41.3,4,1,0
24,425.0,2350.0,723.0,0,34.5,1,0,0
24,523.0,2489.0,771.0,0,45.7,3,1,0
48,666.0,1645.0,602.0,2,53.0,6,1,0
59,417.0,2691.0,643.0,3,41.4,20,0,0
54,451.0,1221.0,717.0,0,34.2,16,0,0
49,314.0,1560.0,681.0,2,45.7,2,0,0
22,321.0,2274.0,709.0,1,31.3,25,0,0
29,521.0,2208.0,728.0,1,50.2,8,0,0
58,350.0,1896.0,715.0,2,30.9,0,1,0
