age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
31,243.0,2218.0,661.0,0,30.0,25.0,1,0
54,526.0,1378.0,711.0,1,33.2,21.0,0,0
52,588.0,782.0,752.0,0,36.7,1.0,1,0
52,520.0,50000.0,711.0,0,35.4,22.0,1,0
62,231.0,1790.0,612.0,2,65.2,30.0,0,1
56,144.0,4153.0,,1,35.6,3.0,0,0
31,465.0,2851.0,801.0,4,37.3,14.0,0,1
22,289.0,2456.0,656.0,1,61.4,19.0,1,1
20,414.0,2496.0,662.0,2,48.9,24.0,1,1
52,564.0,2503.0,711.0,1,53.8,12.0,1,0
59,301.0,1679.0,769.0,1,31.1,0.0,0,0
29,335.0,886.0,598.0,1,35.6,21.0,0,0
62,413.0,1787.0,630.0,0,29.5,1.0,1,0
63,224.0,2186.0,542.0,2,51.6,5.0,1,1
48,289.0,1714.0,,1,56.7,6.0,1,1
32,383.0,1235.0,715.0,0,34.8,18.0,0,0
31,344.0,1639.0,641.0,2,37.6,3.0,0,0
50,453.0,2977.0,811.0,0,38.2,17.0,0,0
65,712.0,2761.0,679.0,2,23.4,22.0,1,0
21,392.0,2329.0,662.0,1,33.9,8.0,0,0
54,279.0,2640.0,642.0,1,51.3,20.0,1,0
42,550.0,1351.0,561.0,4,31.5,10.0,1,0
36,189.0,1603.0,663.0,1,43.1,4.0,1,0
45,213.0,2433.0,699.0,1,26.3,24.0,0,0
27,309.0,1447.0,661.0,2,40.3,23.0,1,1
48,346.0,2281.0,688.0,2,35.2,0.0,1,0
45,306.0,1253.0,616.0,2,27.3,1.0,0,0
29,376.0,963.0,570.0,2,51.5,22.0,0,1
45,413.0,2752.0,662.0,1,52.2,2.0,0,0
53,508.0,2970.0,688.0,3,30.4,21.0,1,1
60,391.0,1727.0,657.0,3,39.4,16.0,0,1
26,313.0,1060.0,,2,42.5,23.0,0,1
23,502.0,544.0,732.0,3,20.2,1.0,0,1
64,282.0,3582.0,732.0,0,25.2,0.0,0,0
30,184.0,2284.0,739.0,1,57.4,1.0,1,0
48,525.0,1744.0,750.0,1,29.2,7.0,1,0
55,517.0,1927.0,710.0,3,57.1,12.0,0,1
44,285.0,765.0,699.0,2,25.9,25.0,0,0
40,332.0,2665.0,825.0,0,49.9,13.0,1,0
55,270.0,3700.0,733.0,2,38.3,20.0,1,0
29,419.0,1613.0,602.0,0,40.0,11.0,0,0
56,588.0,3988.0,521.0,0,64.3,8.0,0,1
28,464.0,2113.0,651.0,1,26.9,27.0,0,0
43,504.0,3450.0,720.0,0,49.1,,0,1
54,478.0,2430.0,747.0,2,48.6,23.0,1,0
54,380.0,2430.0,570.0,1,82.3,19.0,0,1
55,510.0,3583.0,,5,260.0,6.0,0,0
37,469.0,2787.0,761.0,1,,25.0,0,0
58,553.0,2481.0,719.0,5,51.8,9.0,0,1
51,325.0,744.0,703.0,1,39.6,23.0,0,0
43,171.0,1070.0,659.0,5,36.4,2.0,1,0
42,505.0,2544.0,633.0,2,53.5,18.0,1,0
51,422.0,3301.0,733.0,0,38.8,16.0,0,0
56,344.0,2296.0,717.0,2,31.3,7.0,1,0
31,351.0,1757.0,644.0,4,50.7,30.0,1,0
32,687.0,821.0,,1,,17.0,0,0
42,303.0,1612.0,549.0,3,38.2,6.0,1,1
44,278.0,2298.0,651.0,0,37.7,30.0,1,0
54,390.0,1558.0,608.0,2,31.0,26.0,1,1
60,522.0,1477.0,701.0,4,50.7,6.0,0,0
49,653.0,2162.0,514.0,1,,29.0,0,1
36,459.0,3286.0,772.0,4,32.8,22.0,1,0
39,228.0,2714.0,750.0,3,26.6,19.0,0,0
44,,2414.0,691.0,4,46.7,22.0,1,0
41,378.0,2341.0,645.0,2,35.9,25.0,1,0
32,279.0,2613.0,727.0,2,17.8,15.0,1,0
38,250.0,2117.0,696.0,0,27.6,14.0,0,0
55,480.0,1892.0,746.0,1,39.2,13.0,0,0
31,409.0,2754.0,660.0,0,39.5,15.0,1,0
60,421.0,2031.0,655.0,1,39.1,30.0,0,0
38,534.0,1309.0,756.0,4,37.4,26.0,1,0
31,284.0,3282.0,721.0,2,24.3,30.0,0,0
28,544.0,798.0,656.0,1,31.5,23.0,1,0
26,318.0,3339.0,699.0,3,56.2,8.0,0,1
47,640.0,2580.0,685.0,3,54.4,22.0,0,0
33,452.0,1473.0,707.0,4,48.9,21.0,0,0
50,270.0,2218.0,772.0,1,47.9,20.0,1,0
38,137.0,1878.0,642.0,2,52.9,30.0,1,1
35,477.0,2806.0,618.0,4,28.6,9.0,0,0
24,335.0,2791.0,692.0,0,42.4,14.0,1,0
54,361.0,2546.0,627.0,1,28.6,25.0,0,1
31,472.0,2760.0,597.0,0,28.8,,1,0
44,501.0,2114.0,749.0,1,46.4,9.0,1,0
40,527.0,3521.0,647.0,2,53.4,1.0,0,0
55,239.0,3118.0,521.0,0,39.7,4.0,1,0
42,551.0,1842.0,,1,61.8,28.0,0,0
35,311.0,2808.0,635.0,0,,7.0,0,0
58,109.0,2743.0,716.0,2,32.7,5.0,0,0
64,239.0,2005.0,757.0,1,29.0,5.0,0,0
61,406.0,1946.0,685.0,2,54.2,0.0,1,1
58,263.0,3111.0,507.0,2,43.5,15.0,1,0
33,369.0,2189.0,513.0,2,50.1,17.0,0,0
50,421.0,2395.0,616.0,3,10.1,2.0,1,0
24,358.0,3251.0,665.0,4,44.9,6.0,0,1
54,321.0,4100.0,766.0,1,35.9,11.0,0,0
42,230.0,1805.0,693.0,0,25.3,9.0,0,0
48,383.0,2034.0,879.0,2,41.2,21.0,0,0
62,132.0,2256.0,551.0,2,55.1,20.0,0,1
30,298.0,2273.0,680.0,1,69.2,24.0,1,1
37,5.0,2482.0,634.0,2,44.9,9.0,1,0
31,351.0,1832.0,689.0,0,33.5,22.0,1,0
28,354.0,1250.0,810.0,2,32.8,8.0,0,0
29,495.0,3515.0,815.0,0,53.6,26.0,0,0
63,570.0,2659.0,674.0,4,30.0,10.0,1,0
36,246.0,1886.0,739.0,1,49.5,18.0,0,1
57,619.0,2528.0,687.0,1,45.5,26.0,0,0
26,286.0,3575.0,584.0,4,44.2,7.0,0,1
65,401.0,1609.0,671.0,2,23.2,27.0,1,0
32,441.0,2358.0,1100.0,2,37.7,24.0,0,0
59,673.0,1158.0,665.0,2,24.5,17.0,0,0
61,315.0,2111.0,602.0,1,34.9,3.0,1,0
28,164.0,2662.0,682.0,2,53.0,1.0,0,1
46,559.0,1364.0,694.0,0,56.8,12.0,1,0
21,280.0,2060.0,726.0,1,44.6,22.0,0,0
24,337.0,2800.0,695.0,1,,13.0,0,0
48,246.0,2642.0,801.0,1,61.1,19.0,0,0
56,337.0,1332.0,845.0,4,35.0,29.0,1,1
57,,2480.0,638.0,1,28.4,27.0,1,0
38,461.0,2619.0,748.0,0,50.4,21.0,0,0
27,390.0,2281.0,839.0,0,47.5,23.0,1,0
64,298.0,3017.0,750.0,1,35.5,14.0,0,0
20,500.0,1758.0,727.0,3,43.2,29.0,1,0
41,411.0,2509.0,524.0,4,47.3,12.0,0,1
36,158.0,1326.0,625.0,0,44.4,5.0,1,1
26,490.0,1000.0,637.0,1,47.5,19.0,1,0
44,402.0,2786.0,781.0,3,35.9,5.0,0,0
64,547.0,2215.0,612.0,7,48.3,0.0,1,1
23,395.0,1852.0,663.0,0,42.2,14.0,1,0
55,285.0,1401.0,737.0,1,36.3,5.0,1,0
25,355.0,2820.0,608.0,0,39.0,26.0,0,0
50,476.0,1069.0,692.0,1,40.8,14.0,1,0
38,288.0,2945.0,682.0,2,24.7,14.0,0,0
63,327.0,2538.0,740.0,2,34.4,13.0,0,0
58,353.0,1107.0,723.0,4,42.8,9.0,1,1
46,242.0,2294.0,720.0,3,25.8,28.0,1,1
29,289.0,4190.0,686.0,2,34.6,26.0,1,1
45,401.0,3092.0,536.0,2,70.6,7.0,0,1
38,524.0,1579.0,681.0,5,28.4,3.0,0,0
58,418.0,2738.0,674.0,1,37.4,24.0,1,0
22,374.0,1138.0,731.0,1,32.0,21.0,0,0
64,280.0,1172.0,636.0,2,40.6,5.0,1,1
32,511.0,2150.0,673.0,1,32.2,19.0,1,0
47,432.0,2614.0,676.0,0,39.1,23.0,0,0
39,295.0,2808.0,613.0,2,33.4,20.0,0,0
47,488.0,2819.0,578.0,1,54.7,27.0,1,1
27,447.0,2571.0,701.0,0,43.0,16.0,0,0
60,282.0,990.0,751.0,0,30.0,22.0,0,0
58,368.0,,620.0,0,,23.0,1,0
20,321.0,2927.0,653.0,1,30.5,21.0,1,1
22,696.0,2532.0,736.0,1,23.2,6.0,0,0
32,444.0,2337.0,744.0,0,42.0,11.0,0,0
47,402.0,2447.0,689.0,2,64.9,22.0,0,1
44,437.0,2434.0,703.0,0,20.1,3.0,1,0
52,545.0,726.0,713.0,2,26.0,13.0,1,0
57,370.0,3066.0,727.0,2,51.0,3.0,1,1
25,309.0,2117.0,584.0,3,34.3,29.0,1,1
63,481.0,2731.0,823.0,2,49.3,15.0,1,0
64,359.0,471.0,692.0,1,32.0,27.0,0,0
51,252.0,3446.0,728.0,2,43.7,30.0,1,1
64,228.0,1333.0,609.0,2,62.9,0.0,1,0
40,564.0,4106.0,655.0,4,27.7,17.0,0,0
35,396.0,3789.0,700.0,2,54.3,18.0,1,1
40,,1206.0,526.0,1,50.2,20.0,1,1
30,352.0,2813.0,598.0,2,24.1,30.0,0,1
56,477.0,1437.0,612.0,3,48.7,9.0,1,1
55,345.0,1720.0,568.0,0,42.9,24.0,0,0
54,206.0,1737.0,678.0,0,43.1,4.0,0,0
38,419.0,2536.0,664.0,0,46.0,12.0,0,0
39,525.0,2443.0,784.0,1,37.8,5.0,0,0
37,517.0,1299.0,580.0,2,42.8,29.0,1,0
60,313.0,2530.0,689.0,1,44.9,22.0,1,0
33,532.0,2047.0,600.0,4,51.0,3.0,1,1
34,406.0,835.0,533.0,0,23.7,15.0,0,0
50,529.0,,717.0,3,57.5,7.0,0,1
20,449.0,3445.0,724.0,2,28.1,15.0,1,0
22,197.0,1900.0,714.0,1,51.1,10.0,0,0
35,590.0,823.0,565.0,5,43.0,21.0,1,0
42,386.0,2811.0,677.0,4,26.6,26.0,0,0
30,449.0,1504.0,718.0,0,48.3,0.0,1,0
31,219.0,2361.0,746.0,0,30.7,21.0,0,0
29,441.0,2071.0,720.0,3,54.8,17.0,0,1
51,512.0,3521.0,747.0,1,33.5,3.0,1,0
35,612.0,2072.0,755.0,1,24.1,10.0,0,0
27,548.0,1342.0,678.0,1,60.4,19.0,1,1
57,447.0,1848.0,710.0,3,44.2,9.0,1,0
31,,1278.0,750.0,2,52.4,15.0,1,0
43,396.0,2043.0,701.0,3,31.8,28.0,0,0
47,309.0,3527.0,766.0,0,19.3,9.0,1,0
27,408.0,3136.0,740.0,2,62.1,4.0,0,1
47,234.0,3731.0,619.0,1,41.9,25.0,0,0
55,355.0,2559.0,566.0,1,47.9,27.0,0,0
45,318.0,2307.0,672.0,4,49.9,17.0,0,1
27,314.0,1451.0,576.0,2,38.0,21.0,0,0
47,315.0,2402.0,677.0,3,44.7,10.0,0,1
47,364.0,2102.0,669.0,0,61.1,2.0,0,1
56,414.0,2784.0,774.0,1,41.6,8.0,0,0
60,80.0,1358.0,710.0,3,53.3,14.0,1,0
55,95.0,2240.0,748.0,1,18.1,21.0,0,0
46,339.0,1020.0,631.0,0,55.5,18.0,0,0
36,356.0,2453.0,792.0,1,23.7,18.0,0,1
28,403.0,2707.0,,2,54.1,4.0,1,0
52,293.0,984.0,704.0,2,46.7,5.0,0,0
39,381.0,1195.0,525.0,3,40.8,3.0,1,0
32,395.0,1228.0,764.0,2,40.8,11.0,0,1
47,292.0,2067.0,812.0,3,39.0,4.0,1,0
48,502.0,1152.0,671.0,0,32.2,2.0,0,0
32,401.0,,673.0,2,39.5,9.0,1,1
65,446.0,2527.0,629.0,3,68.5,12.0,0,0
54,388.0,2649.0,539.0,3,57.6,3.0,1,1
25,632.0,1008.0,625.0,1,31.5,23.0,0,0
37,452.0,3170.0,803.0,3,45.2,7.0,1,0
24,321.0,2687.0,756.0,0,43.2,0.0,0,0
44,479.0,1688.0,,1,40.3,19.0,1,1
21,183.0,1044.0,624.0,0,30.0,1.0,0,0
29,394.0,2143.0,841.0,3,47.4,3.0,0,0
49,418.0,1850.0,588.0,0,52.2,20.0,1,0
64,396.0,1881.0,613.0,1,32.0,0.0,0,0
24,340.0,1671.0,636.0,1,65.5,27.0,0,0
52,259.0,2741.0,561.0,2,60.3,20.0,0,1
20,285.0,300.0,627.0,0,48.6,6.0,1,0
37,392.0,3272.0,628.0,1,,4.0,0,0
51,246.0,2949.0,598.0,1,46.8,22.0,0,0
30,592.0,2358.0,776.0,2,45.4,12.0,1,1
40,80.0,2092.0,577.0,0,48.2,24.0,0,0
45,341.0,3012.0,659.0,1,61.1,12.0,1,0
44,393.0,2168.0,600.0,3,39.9,7.0,1,1
41,441.0,1991.0,653.0,1,66.6,16.0,1,0
46,270.0,3054.0,596.0,1,46.9,29.0,0,0
32,516.0,3770.0,676.0,0,38.5,30.0,1,0
52,213.0,1472.0,696.0,2,70.8,9.0,0,1
53,312.0,2519.0,782.0,2,52.0,9.0,1,0
60,454.0,1385.0,623.0,0,36.5,1.0,1,0
54,505.0,2576.0,799.0,4,43.0,5.0,1,0
20,212.0,1616.0,605.0,2,49.6,20.0,0,1
40,697.0,3109.0,651.0,2,40.2,0.0,1,0
25,272.0,2125.0,811.0,2,43.6,29.0,1,0
47,223.0,2235.0,902.0,1,32.2,17.0,1,0
36,440.0,3423.0,805.0,4,21.8,2.0,1,0
24,338.0,1650.0,652.0,3,43.3,25.0,0,0
50,320.0,2714.0,711.0,1,43.7,20.0,0,0
24,451.0,1725.0,725.0,3,48.3,6.0,1,0
57,197.0,3097.0,698.0,1,35.1,15.0,1,1
22,176.0,3540.0,,0,25.9,21.0,0,1
42,308.0,2003.0,689.0,1,30.4,2.0,1,0
56,509.0,554.0,630.0,3,54.7,5.0,0,0
56,314.0,1684.0,593.0,5,34.0,3.0,1,0
29,572.0,4024.0,645.0,4,36.7,15.0,1,0
29,524.0,1756.0,695.0,0,38.3,2.0,1,0
38,414.0,3528.0,750.0,1,34.6,3.0,0,0
36,421.0,1745.0,650.0,1,33.7,10.0,1,0
40,414.0,1727.0,,2,,23.0,1,0
33,399.0,2784.0,734.0,0,,16.0,1,0
28,336.0,2695.0,676.0,1,50.2,18.0,1,1
65,350.0,2839.0,701.0,2,300.0,25.0,1,0
20,252.0,2204.0,676.0,0,59.4,30.0,1,0
64,115.0,2976.0,686.0,3,13.8,27.0,0,1
32,512.0,2921.0,584.0,1,46.1,7.0,1,0
23,399.0,3062.0,680.0,1,35.0,27.0,1,0
20,381.0,1732.0,784.0,1,55.4,13.0,0,0
59,428.0,2975.0,684.0,3,33.1,25.0,0,0
51,281.0,1809.0,603.0,1,29.4,15.0,0,0
53,260.0,2082.0,788.0,0,24.8,24.0,0,0
47,346.0,2067.0,728.0,3,38.4,18.0,0,0
50,544.0,1451.0,731.0,4,53.0,15.0,1,0
27,240.0,898.0,729.0,1,45.1,24.0,0,0
58,80.0,3118.0,580.0,2,27.6,9.0,1,0
45,317.0,1673.0,722.0,0,67.8,14.0,1,1
53,517.0,1998.0,781.0,0,49.8,26.0,1,0
22,172.0,1652.0,632.0,2,51.3,25.0,0,0
31,238.0,2008.0,516.0,1,57.4,3.0,0,0
20,412.0,1821.0,200.0,2,22.3,27.0,0,0
63,688.0,3159.0,673.0,3,31.1,3.0,1,1
24,217.0,1757.0,546.0,0,51.9,,1,0
49,212.0,3486.0,718.0,1,32.3,12.0,0,0
49,421.0,3054.0,,0,38.7,11.0,0,0
36,525.0,1844.0,553.0,3,41.1,14.0,0,1
42,305.0,2440.0,821.0,3,26.7,28.0,1,0
34,185.0,2590.0,730.0,1,37.7,22.0,0,0
56,432.0,2831.0,519.0,2,53.0,12.0,1,0
40,454.0,2905.0,736.0,1,50.8,5.0,0,0
33,593.0,2340.0,733.0,1,55.4,25.0,0,0
21,459.0,1484.0,783.0,3,54.1,13.0,1,0
30,479.0,2681.0,620.0,8,46.9,30.0,1,0
58,349.0,2023.0,737.0,2,45.9,,0,0
57,673.0,300.0,651.0,2,45.0,7.0,0,0
53,332.0,2493.0,625.0,2,34.5,11.0,1,0
57,307.0,1649.0,601.0,3,29.6,29.0,1,0
53,597.0,1856.0,518.0,2,33.7,13.0,1,1
37,203.0,2205.0,713.0,0,38.1,4.0,1,0
49,158.0,,648.0,1,34.1,1.0,0,1
34,394.0,2304.0,452.0,2,47.0,9.0,1,1
46,380.0,1962.0,676.0,0,44.4,29.0,0,0
53,3000.0,1542.0,763.0,2,45.7,2.0,0,0
57,499.0,2235.0,565.0,4,46.2,22.0,1,1
52,271.0,932.0,,4,56.3,9.0,1,0
43,388.0,2257.0,705.0,2,41.9,8.0,0,0
34,337.0,2553.0,465.0,0,54.1,16.0,0,0
49,273.0,2429.0,627.0,2,48.2,27.0,1,1
61,373.0,2792.0,698.0,0,55.6,5.0,0,0
36,482.0,3074.0,625.0,3,61.4,26.0,0,1
24,634.0,2139.0,566.0,2,48.9,,1,0
48,450.0,3022.0,570.0,1,43.2,8.0,1,1
23,80.0,2136.0,541.0,2,43.2,22.0,1,1
29,375.0,1675.0,619.0,3,36.4,2.0,0,0
36,386.0,1905.0,755.0,1,36.0,6.0,1,0
29,492.0,2400.0,859.0,3,52.8,11.0,1,0
36,402.0,3014.0,673.0,1,30.4,17.0,1,1
39,530.0,2201.0,731.0,1,61.4,9.0,0,0
43,427.0,1695.0,595.0,2,40.2,1.0,1,0
24,567.0,3283.0,503.0,1,76.3,16.0,0,1
53,327.0,1124.0,818.0,15,33.7,30.0,1,0
25,,1700.0,220.0,0,45.0,2.0,0,0
21,479.0,2870.0,727.0,2,37.8,0.0,0,1
32,311.0,3525.0,683.0,1,32.5,7.0,1,0
62,285.0,2561.0,750.0,4,54.8,12.0,1,0
62,304.0,2387.0,,1,28.7,10.0,1,0
30,290.0,1982.0,692.0,16,33.9,7.0,1,0
42,443.0,2611.0,701.0,0,49.0,19.0,0,0
35,160.0,2297.0,767.0,0,50.9,30.0,1,0
50,193.0,1634.0,637.0,2,25.3,0.0,0,0
30,604.0,1968.0,794.0,0,49.0,1.0,1,0
35,293.0,1549.0,613.0,3,43.5,17.0,1,0
27,404.0,2210.0,676.0,1,31.0,17.0,1,0
23,201.0,2321.0,720.0,1,32.5,8.0,1,0
59,391.0,3426.0,540.0,0,17.6,6.0,1,1
23,294.0,1752.0,781.0,0,62.6,8.0,1,0
44,192.0,2064.0,708.0,4,54.2,9.0,1,1
22,540.0,3144.0,934.0,3,26.5,25.0,0,0
51,522.0,3554.0,836.0,1,51.6,1.0,0,0
22,367.0,2556.0,669.0,1,35.1,4.0,0,0
46,500.0,2010.0,813.0,2,53.0,16.0,0,0
48,608.0,1845.0,738.0,2,36.0,1.0,0,0
51,470.0,818.0,688.0,1,37.6,19.0,1,0
38,438.0,1504.0,537.0,3,38.5,9.0,1,1
40,404.0,2276.0,556.0,0,34.1,30.0,0,0
24,458.0,2064.0,670.0,0,58.8,0.0,1,0
37,336.0,2668.0,630.0,0,,11.0,0,0
47,347.0,2054.0,688.0,3,43.3,23.0,1,0
61,434.0,1655.0,780.0,0,54.3,14.0,0,1
41,323.0,2456.0,739.0,1,22.5,5.0,0,0
40,336.0,4079.0,614.0,1,27.3,13.0,0,0
25,380.0,1962.0,744.0,2,47.7,13.0,0,1
20,518.0,2304.0,597.0,2,50.8,14.0,1,1
24,244.0,2835.0,579.0,3,45.4,0.0,1,1
60,471.0,1771.0,701.0,3,19.4,24.0,0,0
31,475.0,3155.0,605.0,1,29.3,30.0,0,0
45,474.0,1016.0,619.0,1,47.0,16.0,0,0
65,283.0,1894.0,750.0,1,71.1,10.0,0,0
53,177.0,1967.0,723.0,0,56.6,14.0,1,0
33,447.0,2313.0,640.0,1,60.9,19.0,1,0
45,403.0,721.0,540.0,1,46.1,15.0,0,1
64,501.0,3215.0,611.0,0,46.0,20.0,1,1
46,296.0,2511.0,825.0,2,29.6,28.0,1,0
28,471.0,3042.0,747.0,1,53.4,26.0,1,0
45,507.0,3410.0,784.0,2,41.1,8.0,0,0
41,369.0,1645.0,690.0,5,50.3,,0,0
49,430.0,329.0,642.0,2,42.4,11.0,0,0
62,426.0,3060.0,742.0,0,45.3,30.0,1,0
36,281.0,1985.0,773.0,3,40.9,1.0,1,0
45,444.0,1350.0,632.0,1,44.7,14.0,0,1
55,575.0,2632.0,613.0,0,54.0,27.0,0,1
20,383.0,4048.0,548.0,3,26.8,8.0,1,1
27,205.0,2118.0,611.0,1,24.1,27.0,1,0
54,298.0,2913.0,724.0,1,47.1,15.0,0,0
34,166.0,1459.0,622.0,3,59.3,29.0,1,1
41,535.0,935.0,745.0,0,62.3,16.0,1,0
33,472.0,2885.0,827.0,5,27.3,19.0,0,1
45,320.0,2610.0,,1,37.2,26.0,0,0
47,210.0,1851.0,669.0,1,24.2,22.0,1,0
42,280.0,3480.0,714.0,2,,3.0,0,0
33,303.0,877.0,624.0,0,55.5,7.0,1,0
43,393.0,1277.0,618.0,1,41.8,6.0,1,0
21,389.0,1793.0,621.0,5,37.5,5.0,1,1
64,541.0,1933.0,578.0,4,48.5,4.0,0,1
45,297.0,3299.0,742.0,1,32.5,9.0,0,1
33,199.0,2237.0,630.0,0,61.1,2.0,1,1
26,241.0,2055.0,759.0,0,42.1,23.0,1,0
22,377.0,1247.0,712.0,0,37.2,19.0,1,0
42,293.0,3015.0,668.0,1,49.0,23.0,1,1
65,345.0,1348.0,735.0,3,53.3,16.0,0,0
62,326.0,1244.0,595.0,2,61.2,15.0,0,1
64,499.0,1900.0,608.0,2,39.5,10.0,1,0
37,310.0,2322.0,727.0,0,55.0,12.0,0,0
57,335.0,1660.0,494.0,0,43.2,17.0,0,0
54,466.0,2730.0,671.0,2,34.7,13.0,1,0
34,312.0,1988.0,717.0,1,32.7,1.0,1,0
44,431.0,2990.0,775.0,3,28.8,11.0,1,0
56,420.0,2579.0,791.0,1,33.1,21.0,1,0
47,397.0,3544.0,660.0,2,55.4,20.0,0,0
29,244.0,,732.0,2,50.5,28.0,0,1
58,528.0,2833.0,606.0,4,27.1,25.0,1,0
36,646.0,860.0,635.0,4,21.0,9.0,1,0
58,381.0,4369.0,779.0,3,28.7,28.0,0,0
41,254.0,2795.0,667.0,1,32.7,6.0,0,0
45,383.0,1978.0,683.0,1,38.4,1.0,0,0
63,499.0,2006.0,587.0,4,56.1,24.0,0,1
44,306.0,2015.0,704.0,2,35.4,17.0,1,0
36,4000.0,3580.0,730.0,2,62.2,16.0,1,1
32,421.0,2874.0,728.0,2,21.8,15.0,0,0
39,524.0,1868.0,573.0,2,37.8,29.0,0,0
44,473.0,1271.0,750.0,1,51.4,1.0,1,0
23,478.0,3097.0,590.0,1,52.2,10.0,1,1
29,329.0,2829.0,668.0,1,,18.0,1,0
22,428.0,2730.0,541.0,1,54.0,30.0,0,0
60,293.0,2137.0,656.0,6,51.7,30.0,0,1
64,481.0,1975.0,590.0,1,33.8,29.0,0,0
37,518.0,,634.0,3,45.8,21.0,1,0
55,446.0,3534.0,675.0,0,50.4,6.0,1,0
41,336.0,2680.0,736.0,0,34.7,26.0,1,0
53,356.0,2927.0,733.0,2,62.3,21.0,1,1
27,597.0,2377.0,483.0,1,32.0,16.0,0,1
59,338.0,1173.0,724.0,3,43.7,14.0,1,0
63,506.0,1465.0,687.0,1,27.0,8.0,1,0
38,421.0,3060.0,625.0,1,43.2,11.0,0,0
61,340.0,3155.0,600.0,0,29.2,7.0,1,0
60,219.0,2991.0,665.0,4,38.5,27.0,0,1
56,405.0,2460.0,688.0,2,23.0,1.0,1,0
25,391.0,3018.0,700.0,3,51.6,16.0,0,1
45,597.0,2156.0,654.0,1,46.3,15.0,0,0
53,277.0,2666.0,468.0,3,55.0,22.0,1,1
64,655.0,2046.0,630.0,1,37.8,15.0,1,0
25,425.0,1407.0,575.0,1,55.6,2.0,1,0
56,425.0,2848.0,834.0,0,42.5,18.0,1,0
52,309.0,3156.0,675.0,4,43.4,15.0,1,1
41,418.0,4055.0,729.0,3,67.4,30.0,0,1
40,437.0,2398.0,721.0,2,36.2,10.0,1,0
25,492.0,1414.0,695.0,3,56.7,25.0,1,0
25,263.0,1954.0,637.0,3,47.8,8.0,1,1
23,549.0,2098.0,626.0,1,35.1,13.0,0,0
49,423.0,2311.0,508.0,1,26.2,1.0,0,1
30,453.0,2553.0,681.0,3,29.6,29.0,1,0
49,353.0,2472.0,694.0,2,55.6,,1,1
50,269.0,2783.0,666.0,1,62.8,4.0,1,1
43,389.0,2348.0,681.0,1,43.1,19.0,1,0
28,402.0,531.0,573.0,2,43.7,13.0,0,0
22,214.0,2370.0,646.0,0,51.3,0.0,1,0
50,475.0,2265.0,618.0,1,42.9,5.0,0,0
59,500.0,2613.0,723.0,0,55.2,21.0,1,0
56,292.0,1929.0,673.0,0,45.5,10.0,0,0
55,257.0,2368.0,619.0,2,,16.0,1,0
43,344.0,2617.0,657.0,3,33.6,22.0,0,1
50,383.0,2080.0,587.0,4,,21.0,0,1
25,348.0,2707.0,644.0,3,4.1,13.0,0,0
21,373.0,2253.0,717.0,0,56.8,13.0,0,0
39,407.0,2317.0,563.0,3,40.2,19.0,1,1
47,216.0,300.0,665.0,1,37.2,6.0,1,0
30,230.0,1342.0,,3,18.6,18.0,0,0
23,80.0,1344.0,563.0,1,34.3,25.0,0,0
34,493.0,2362.0,819.0,1,32.7,26.0,1,0
25,382.0,3154.0,770.0,1,,21.0,0,1
49,506.0,2111.0,622.0,1,46.0,5.0,0,0
57,243.0,2836.0,647.0,3,43.5,30.0,1,0
21,383.0,2686.0,508.0,3,,12.0,1,1
34,406.0,2305.0,543.0,2,26.4,9.0,1,0
30,313.0,2630.0,580.0,1,26.4,21.0,1,0
27,194.0,2384.0,667.0,1,63.7,30.0,0,0
45,,2093.0,661.0,1,59.9,18.0,1,0
64,548.0,2493.0,697.0,0,31.8,30.0,0,0
63,334.0,,724.0,2,18.3,9.0,0,0
24,441.0,2555.0,692.0,2,43.5,4.0,0,0
25,322.0,2363.0,583.0,3,42.6,12.0,0,0
45,261.0,1542.0,696.0,2,45.8,16.0,0,0
23,599.0,3262.0,721.0,1,50.9,21.0,0,1
38,181.0,1145.0,636.0,0,47.4,22.0,1,0
39,346.0,920.0,522.0,1,28.6,4.0,1,0
52,390.0,2479.0,765.0,2,45.5,20.0,0,0
39,578.0,1539.0,677.0,0,52.2,28.0,1,0
31,488.0,3017.0,448.0,2,33.3,21.0,1,0
20,179.0,937.0,836.0,1,45.6,6.0,1,0
45,380.0,2921.0,632.0,1,35.4,19.0,1,0
33,383.0,2816.0,865.0,2,66.0,6.0,0,0
57,353.0,2289.0,700.0,2,26.1,14.0,1,0
56,454.0,625.0,654.0,1,55.9,14.0,1,0
30,211.0,908.0,685.0,3,22.0,20.0,0,0
55,331.0,2380.0,613.0,1,63.5,22.0,0,0
32,,2025.0,675.0,3,28.3,0.0,0,0
62,462.0,2745.0,831.0,0,44.3,,1,0
22,398.0,2149.0,598.0,1,22.4,11.0,1,0
52,345.0,2084.0,713.0,1,25.8,1.0,1,0
25,366.0,380.0,612.0,1,52.8,17.0,1,0
29,469.0,2817.0,657.0,3,54.3,14.0,0,1
24,384.0,1713.0,828.0,0,44.9,6.0,0,0
42,255.0,1901.0,712.0,0,50.9,8.0,0,0
29,232.0,1398.0,730.0,1,54.5,22.0,1,0
63,201.0,1045.0,676.0,1,33.8,27.0,1,0
21,555.0,3304.0,886.0,3,25.2,21.0,0,0
32,477.0,2797.0,594.0,3,41.8,2.0,0,1
59,367.0,2809.0,544.0,3,35.1,20.0,1,1
